,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,haditsId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId,kitabId
,count,mean,std,min,25%,50%,75%,max,count,mean,std,min,25%,50%,75%,max
label,,,,,,,,,,,,,,,,
55,113.0,3349.1769911504425,1361.1266488129322,66.0,2633.0,4072.0,4112.0,5327.0,113.0,31.778761061946902,14.438746553034166,2.0,18.0,40.0,40.0,55.0
56,137.0,2934.4087591240877,1520.2790115185733,131.0,1696.0,3882.0,3963.0,5105.0,137.0,27.62773722627737,16.18823433459062,2.0,13.0,38.0,38.0,53.0
57,412.0,3278.626213592233,1559.0260594692968,14.0,2637.75,3548.5,4537.0,5320.0,412.0,31.29854368932039,16.386918342522794,2.0,18.0,34.0,45.0,55.0
58,270.0,2317.688888888889,1667.5469928856676,4.0,813.25,2429.5,4017.0,5329.0,270.0,20.962962962962962,17.61184436168411,1.0,6.0,16.0,39.75,55.0
59,189.0,2832.910052910053,1988.0668380375907,41.0,749.0,2591.0,4874.0,5318.0,189.0,26.904761904761905,21.180114835328204,2.0,5.0,17.0,49.0,55.0
60,112.0,3596.5089285714284,1760.4711746223848,133.0,1738.75,4477.0,4998.5,5304.0,112.0,35.348214285714285,19.38640269351458,2.0,13.0,45.0,52.0,55.0
61,3.0,4856.0,62.55397669213365,4785.0,4832.5,4880.0,4891.5,4903.0,3.0,48.333333333333336,1.1547005383792517,47.0,48.0,49.0,49.0,49.0
62,27.0,2934.4814814814813,1274.7620402487905,65.0,2499.0,3107.0,3125.0,5092.0,27.0,26.555555555555557,13.73186449700486,2.0,18.0,28.0,28.0,53.0
63,1.0,5156.0,,5156.0,5156.0,5156.0,5156.0,5156.0,1.0,54.0,,54.0,54.0,54.0,54.0,54.0
64,8.0,3163.875,867.0538684039682,2611.0,2645.75,3028.0,3040.5,5251.0,8.0,25.5,11.976166808648392,17.0,18.0,24.0,24.25,54.0
65,44.0,3010.8863636363635,1038.6977360071935,87.0,2713.0,3191.5,3215.0,5355.0,44.0,27.045454545454547,11.381246397298732,2.0,19.0,30.0,30.0,56.0
66,28.0,3709.785714285714,1222.3988970430494,532.0,3165.75,3561.0,5053.25,5203.0,28.0,35.82142857142857,14.62887446982741,4.0,29.0,34.5,52.25,54.0
67,2.0,2175.0,1798.8796513385769,903.0,1539.0,2175.0,2811.0,3447.0,2.0,20.0,19.79898987322333,6.0,13.0,20.0,27.0,34.0
68,4.0,4219.0,1447.0869589166598,2124.0,3830.25,4729.5,5118.25,5293.0,4.0,42.25,18.02544497832624,16.0,37.75,49.0,53.5,55.0
69,10.0,2540.7,551.8143910974253,1067.0,2532.5,2654.5,2815.75,3049.0,10.0,18.5,5.317685377847939,6.0,17.0,19.0,22.0,25.0
70,30.0,3241.6666666666665,1646.2753641820202,167.0,1435.75,4201.5,4213.25,5324.0,30.0,32.166666666666664,17.967563366615224,2.0,8.75,43.0,43.0,55.0
71,38.0,4404.868421052632,1544.8251046123903,8.0,4249.0,5195.0,5226.5,5249.0,38.0,44.6578947368421,17.22549385914154,1.0,41.5,54.0,54.0,54.0
72,10.0,3312.9,1063.9340466192232,915.0,3155.75,3393.5,3437.25,4968.0,10.0,31.7,12.211561006776416,6.0,29.25,33.5,34.0,50.0
73,5.0,2943.4,1948.719656595068,1147.0,1190.0,2369.0,4841.0,5170.0,5.0,26.6,23.09328906847182,7.0,7.0,16.0,49.0,54.0
74,17.0,2374.9411764705883,1412.3769623664673,570.0,1383.0,2216.0,3101.0,5244.0,17.0,19.764705882352942,16.284691476063898,5.0,7.0,16.0,27.0,54.0
75,72.0,3101.8888888888887,1797.5941320378124,33.0,1222.25,3314.5,4938.0,5326.0,72.0,29.083333333333332,20.356505690900438,2.0,7.0,32.5,49.75,55.0
76,53.0,3186.4528301886794,2097.8239510175754,179.0,696.0,4388.0,4971.0,5352.0,53.0,31.528301886792452,22.243066139624883,2.0,5.0,44.0,50.0,56.0
